,exp_name,env_name,seed,metric,env_step,value
45,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-C-v0,4,avg_return,30720000.0,18.347620010375977
46,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-C-v0,4,avg_return,35840000.0,19.27933692932129
47,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-C-v0,4,avg_return,40960000.0,19.64557647705078
48,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-C-v0,4,avg_return,46080000.0,19.07172966003418
49,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-C-v0,4,avg_return,51198976.0,19.52879524230957
50,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,5120000.0,6.6787896156311035
51,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,10240000.0,16.975040435791016
52,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,15360000.0,23.94034194946289
53,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,20480000.0,24.794139862060547
54,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,25600000.0,25.85430908203125
55,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,30720000.0,26.233657836914062
56,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,35840000.0,26.359357833862305
57,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,40960000.0,26.47268295288086
58,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,46080000.0,26.411914825439453
59,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,0,avg_return,51198976.0,26.448148727416992
60,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,5120000.0,6.270078182220459
61,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,10240000.0,15.457554817199707
62,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,15360000.0,24.013553619384766
63,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,20480000.0,24.867395401000977
64,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,25600000.0,25.64852523803711
65,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,30720000.0,26.018638610839844
66,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,35840000.0,26.319198608398438
67,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,40960000.0,26.4248104095459
68,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,46080000.0,26.434337615966797
69,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,1,avg_return,51198976.0,26.501773834228516
